Country Name,Country Code,Series,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Russian Federation,RUS,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.93979,3.10602,3.83502,3.67854,3.54787,3.77193,3.86626,..,4.10175,..,..,..,3.7931,3.76383,4.01388,3.83403,3.76044,4.68991,..,..,..,..,..,..
Russian Federation,RUS,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,102.8112,..,..,..,..,105.20052,..,..,107.88012,107.88883,110.24864,110.489,109.66956,107.28535,107.52169,..,..,..,102.38309,102.34232,105.59768,113.56818,121.0091,..,95.32066,95.30464,95.81845,97.7661,99.60503,..,101.39378,101.33234,100.04793,98.02932,99.47305,100.12029,102.3353,104.09201,..,..,..,..,..
Russian Federation,RUS,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.99682,..,..,..,..,1.00439,..,..,0.99773,0.99814,0.99837,1.00085,1.00338,1.002,0.99368,..,..,..,0.98935,0.99151,0.9911,0.99355,0.99932,..,1.00193,1.00628,1.0028,1.00364,1.0048,..,1.00615,1.00604,1.00546,1.00672,1.00792,1.006,0.9953,0.98911,..,..,..,..,..
Russian Federation,RUS,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,227868,487307,..,..,..,..,..,..,..,..,..,..,392796,338135,114211,44971,..,21682,24643,22969,149626,80703,36857,8523,10839,..,..,..,..,..
Russian Federation,RUS,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2277252,..,..,..,..,..,..,..,..,..,..,..,..,673565,..,..,..,..,..,..,..,385179,..,..,..,..,..,..,..,322922,..,..,..,..,..
Russian Federation,RUS,"Elderly illiterate population, 65+ years, % female",UIS.LPP.AG65,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,93.28936,..,..,..,..,..,..,..,..,..,..,..,..,88.13088,..,..,..,..,..,..,..,83.62856,..,..,..,..,..,..,..,80.05755,..,..,..,..,..
Russian Federation,RUS,"Illiterate population, 25-64 years, both sexes (number)",UIS.ILLPOP.AG25T64,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,376311,..,..,..,..,..,..,..,..,..,..,..,..,164083,..,..,..,..,..,..,..,167063,..,..,..,..,..,..,..,195697,..,..,..,..,..
Rwanda,RWA,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.15021,2.23247,2.44128,2.66633,4.39297,..,..,..,..,..,3.50578,3.33534,3.74663,..,..,..,..,..,..,..,..,..,4.57849,4.09511,5.66607,..,..,..,..,..,3.97233,3.48989,..,4.61529,4.36722,4.40366,4.72194,4.17978,3.63234,3.4193,3.11083,3.07375,..,..,..,..,..
Rwanda,RWA,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,..,..,..,..,..,..,..,..,..,..,..,56.11311,53.29953,52.77812,51.58503,49.82262,51.34421,54.80956,57.41341,62.2257,65.92292,70.39292,71.32896,68.61427,67.18892,66.4687,67.32132,69.45732,70.71914,71.74097,71.69303,73.96234,79.65737,..,..,..,..,108.41086,111.93913,106.18944,110.38806,109.53562,112.67676,119.96148,128.93749,134.57094,145.15484,150.31118,149.86932,151.31418,150.07595,149.87101,149.1984,146.00686,142.09463,140.56584,141.19302,137.17433,132.12526,129.96978,..,..,..,..
Rwanda,RWA,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,..,..,..,..,..,..,..,..,..,..,..,0.77189,0.77027,0.79614,0.79564,0.81497,0.83482,0.85501,0.87392,0.88689,0.90901,0.92125,0.92668,0.93799,0.943,0.94898,0.95936,0.97182,0.9771,0.98277,0.99007,0.9939,0.9812,..,..,..,..,0.96432,0.95882,0.97105,0.96911,0.99298,0.99337,0.99393,1.00425,1.0146,1.0368,1.02532,1.02925,1.02781,1.02528,1.02981,1.02244,1.02393,1.02469,1.01361,0.99879,0.99264,0.98631,0.97976,..,..,..,..
Rwanda,RWA,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,..,..,..,..,..,..,..,..,..,..,..,..,..,301564,321361,344500,..,335605,329226,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,171140,..,..,255515,197182,..,..,..,..,..,..,..,..,..,..,..,..,13957,42716,81300,121348,..,..,..,..
Rwanda,RWA,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1552679,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1528343,..,..,..,..,..,..,..,..,..,1984585,..,1957309,..,1904404,..,..,..,1967627,..,..,..,..,..
Rwanda,RWA,"Elderly illiterate population, 65+ years, % female",UIS.LPP.AG65,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,59.41615,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,62.82169,..,..,..,..,..,..,..,..,..,70.23915,..,67.9722,..,70.70089,..,..,..,71.15742,..,..,..,..,..
Rwanda,RWA,"Illiterate population, 25-64 years, both sexes (number)",UIS.ILLPOP.AG25T64,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,964667,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,957162,..,..,..,..,..,..,..,..,..,1296867,..,1340549,..,1322568,..,..,..,1356862,..,..,..,..,..
Samoa,WSM,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.01625,3.58293,3.82629,3.84139,..,..,..,..,..,5.14421,..,..,..,..,..,..,..,4.16222,..,..,..,..,..,..,..
Samoa,WSM,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,..,..,..,..,..,..,..,..,..,..,81.54533,77.86131,83.51166,87.73893,..,99.12836,95.50577,97.24443,97.97556,101.24487,98.77924,98.26384,97.81478,99.03537,..,..,104.36839,..,..,..,..,..,..,..,100.28549,101.62634,100.62617,101.41258,101.02064,96.02805,97.34922,101.22461,105.61085,107.81397,109.60199,109.7971,108.76892,108.10871,..,104.57041,109.93191,107.85874,107.23908,..,107.99744,106.39106,107.93271,108.69744,110.43128,115.72207,..,..,..,..
Samoa,WSM,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,..,..,..,..,..,..,..,..,..,..,0.97085,0.89357,0.99075,0.97848,..,1.1369,1.01886,1.00724,1.00134,1.02052,1.00486,1.01839,1.03519,1.03901,..,..,1.078,..,..,..,..,..,..,..,1.018,1.02852,1.02418,1.03465,1.04953,0.99939,1.01511,1.01813,1.01197,1.00599,1.01042,1.00734,1.00281,1.0041,..,0.96994,0.98587,1.00089,0.99772,..,1.00265,1.00033,1.01218,1.00264,0.99838,1.0103,..,..,..,..
Samoa,WSM,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1779,..,..,..,1041,1172,706,692,..,..,..,..,..,456,..,75,157,417,382,..,236,165,411,185,387,..,..,..,..,..
Samoa,WSM,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2026,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1191,..,..,..,..,..,..,1094,..,..,..,..,..
Samoa,WSM,"Elderly illiterate population, 65+ years, % female",UIS.LPP.AG65,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,61.57404,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,55.64141,..,..,..,..,..,..,52.2071,..,..,..,..,..
Samoa,WSM,"Illiterate population, 25-64 years, both sexes (number)",UIS.ILLPOP.AG25T64,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1259,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,604,..,..,..,..,..,..,588,..,..,..,..,..
San Marino,SMR,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.62884,2.70296,..,..,..,..,..,3.37033,3.59286,..,..,..,..,..
San Marino,SMR,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,..,..,..,..,..,..,..,..,..,..,..,88.66588,91.61677,95.6044,99.25,102.42347,102.60078,102.66667,101.36986,106.07345,106.86131,110.06006,110.38168,112.71057,106.75676,101.5919,96.50838,90.26063,86.79505,86.56294,86.79525,88.40125,94.60784,96.1474,95.76988,..,88.98026,90.7767,..,..,87.46356,..,..,..,..,..,..,..,115.61051,114.94607,120.30303,108.68925,103.75723,..,..,..,..,..,116.89373,110.08065,..,..,..,..
San Marino,SMR,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,..,..,..,..,..,..,..,..,..,..,..,0.93658,0.95121,0.96136,0.98255,0.99906,0.97261,0.96113,0.93449,0.9999,1.01804,1.05522,1.05043,1.08393,1.06613,1.06135,1.07232,1.046,1.07668,1.04829,1.01802,0.96996,1.04206,1.03952,1.05187,..,1.02035,1.03149,..,..,1.04175,..,..,..,..,..,..,..,0.99215,0.99564,1.13082,1.00521,0.94788,..,..,..,..,..,1.16476,1.10741,..,..,..,..
San Marino,SMR,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8,17,..,..,..,46,43,120,189,255,236,201,142,101,81,91,..,160,148,..,..,218,..,..,..,94,..,..,..,..,..,..,..,..,..,..,..,..,..,..,79,..,..,..,..
San Marino,SMR,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24,..,..,..,..,..
San Marino,SMR,"Elderly illiterate population, 65+ years, % female",UIS.LPP.AG65,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,62.57277,..,..,..,..,..
San Marino,SMR,"Illiterate population, 25-64 years, both sexes (number)",UIS.ILLPOP.AG25T64,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4,..,..,..,..,..
Sao Tome and Principe,STP,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.72058,3.24693,3.23471,4.85645,4.27118,6.28683,5.55449,10.6779,9.65147,..,6.33951,5.93969,3.74883,3.8645,5.17307,5.08416,5.14907,..,..,..,..,..
Sao Tome and Principe,STP,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,..,..,..,..,..,..,..,..,..,..,..,98.93115,121.5251,130.75481,..,..,..,122.25386,131.52388,..,..,..,..,142.06063,132.08447,..,..,115.01125,118.60528,..,122.38145,125.39314,133.43925,..,..,..,132.35029,..,114.00689,98.29154,..,..,117.32084,120.41991,122.20069,123.10121,..,118.75288,118.63941,120.32415,116.19757,114.26579,105.98756,105.96625,102.0392,103.1691,103.85953,105.00261,..,..,..,..,..,..
Sao Tome and Principe,STP,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,..,..,..,..,..,..,..,..,..,..,..,0.81945,0.99061,0.8305,..,..,..,0.93404,0.91781,..,..,..,..,0.9759,0.97363,..,..,0.94248,0.95382,..,0.91504,0.92036,0.97677,..,..,..,0.97386,..,0.81371,0.96101,..,..,0.9467,0.95361,0.96257,0.96081,..,0.98926,0.97619,1.00427,0.99332,0.97067,0.9711,0.9797,0.96457,0.96129,0.95747,0.96736,..,..,..,..,..,..
Sao Tome and Principe,STP,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,662,689,..,..,1696,1508,..,1112,..,..,..,..,..,..,..,..,4725,..,..,1079,784,455,456,..,2708,2515,2470,2718,..,..,3728,3702,3817,..,2100,..,..,..,..,..,..
Sao Tome and Principe,STP,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21726,..,..,..,..,..,..,..,..,..,16891,..,..,..,..,..,..,..,..,..,12218,..,..,..,..,..,..,28915,..,..,..,10477,..,..,..,..,..,8713,..,..,..,..,..
Sao Tome and Principe,STP,"Elderly illiterate population, 65+ years, % female",UIS.LPP.AG65,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,70.17331,..,..,..,..,..,..,..,..,..,70.72683,..,..,..,..,..,..,..,..,..,72.71118,..,..,..,..,..,..,80.02543,..,..,..,78.56748,..,..,..,..,..,81.49028,..,..,..,..,..
Sao Tome and Principe,STP,"Illiterate population, 25-64 years, both sexes (number)",UIS.ILLPOP.AG25T64,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15048,..,..,..,..,..,..,..,..,..,11962,..,..,..,..,..,..,..,..,..,7318,..,..,..,..,..,..,17863,..,..,..,6015,..,..,..,..,..,5247,..,..,..,..,..
Saudi Arabia,SAU,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.89025,4.14255,5.97797,6.10957,..,6.25535,..,..,..,..,5.77946,5.14463,5.99929,6.34382,5.69247,4.94375,4.37708,8.28131,7.07227,5.90982,7.71887,7.63689,7.10509,6.27747,5.43092,5.89117,..,5.13781,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Saudi Arabia,SAU,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,43.83368,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,94.95897,..,99.33724,101.45305,103.32971,106.17968,106.36617,110.32458,114.89821,117.2198,112.10066,104.63059,100.17458,100.34702,101.47726,..,..,..,..
Saudi Arabia,SAU,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.61124,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.98477,..,0.97861,0.97598,0.97508,0.99185,0.99529,1.00474,0.9746,0.97039,1.03096,0.99074,1.01429,1.01145,1.01504,..,..,..,..
Saudi Arabia,SAU,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,775858,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,253278,89185,90164,4621,67693,..,22068,58970,..,..,..,..,..,..,..
Saudi Arabia,SAU,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2912053,..,..,..,..,..,..,..,2630449,..,..,..,2593626,..,..,..,..,..,..,..,..,1226497,..,..,..,1156748,..,..,..,..,..,..
Saudi Arabia,SAU,"Elderly illiterate population, 65+ years, % female",UIS.LPP.AG65,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,56.45557,..,..,..,..,..,..,..,58.19138,..,..,..,59.03676,..,..,..,..,..,..,..,..,62.8585,..,..,..,67.21013,..,..,..,..,..,..
Saudi Arabia,SAU,"Illiterate population, 25-64 years, both sexes (number)",UIS.ILLPOP.AG25T64,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2149136,..,..,..,..,..,..,..,1970645,..,..,..,1923063,..,..,..,..,..,..,..,..,767093,..,..,..,723974,..,..,..,..,..,..
Senegal,SEN,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.52794,2.48935,2.49412,2.60249,2.67932,2.77211,3.04488,4.05773,3.76968,..,3.98679,4.87013,5.18252,4.87895,4.73316,5.6725,5.72021,5.45638,5.11309,4.62497,4.83328,..,..,..,..,..
Senegal,SEN,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,..,..,..,..,..,..,..,..,..,..,..,30.27176,30.3944,30.95201,33.56246,34.05266,33.59058,33.84411,32.67846,33.79444,34.58286,35.79097,37.11394,39.3325,40.8506,42.15504,43.81394,44.6748,45.63375,45.56999,46.02703,46.39909,46.32277,45.83745,46.7142,47.90891,52.3767,56.87792,60.86048,59.60347,64.33841,66.94129,68.55816,72.91144,76.09223,78.47835,79.47941,83.69389,85.19517,85.75302,86.44265,92.01571,91.49765,89.37315,90.46086,89.78162,..,..,..,87.58381,..,..,..,..
Senegal,SEN,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,..,..,..,..,..,..,..,..,..,..,..,0.64036,0.65031,0.65509,0.73078,0.73997,0.73682,0.66551,0.66556,0.67,0.67017,0.66921,0.66627,0.67161,0.67523,0.68189,0.68516,0.69452,0.70381,0.71745,0.72901,0.73539,0.74778,0.75328,0.75492,0.76542,0.79688,0.81818,0.83945,0.82653,0.86833,0.88765,0.90543,0.92137,0.94982,0.96453,0.98665,1.00321,1.02645,1.04485,1.05836,1.12125,1.113,1.11834,1.11969,1.11954,..,..,..,1.14192,..,..,..,..
Senegal,SEN,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,585721,585148,595316,602000,607038,610450,625005,639767,585423,..,620449,653856,688582,..,744848,..,780769,..,747136,695521,667557,696536,658239,..,..,580082,642783,637148,594493,560734,555123,561905,553211,550287,503229,540858,541676,563931,..,..,..,681296,..,..,..,..
Senegal,SEN,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2723468,..,..,..,..,..,..,..,..,..,..,..,..,..,3454439,..,..,..,3710475,..,..,3621670,..,3501077,..,4415677,..,..,..,4235765,..,..,..,..,..,..
Senegal,SEN,"Elderly illiterate population, 65+ years, % female",UIS.LPP.AG65,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,58.39528,..,..,..,..,..,..,..,..,..,..,..,..,..,60.77595,..,..,..,62.18051,..,..,61.79941,..,67.59549,..,65.93464,..,..,..,70.14419,..,..,..,..,..,..
Senegal,SEN,"Illiterate population, 25-64 years, both sexes (number)",UIS.ILLPOP.AG25T64,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1696915,..,..,..,..,..,..,..,..,..,..,..,..,..,2072022,..,..,..,2227442,..,..,2322866,..,2243803,..,2866423,..,..,..,2961816,..,..,..,..,..,..
Serbia,SRB,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.20984,4.442,4.48398,4.32781,4.23836,4.16421,..,3.92698,3.78902,3.64027,3.71509,3.58539,..,..,..,..,..
Serbia,SRB,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,109.07479,103.07596,102.38866,101.82761,101.08202,101.61181,103.02382,101.81593,100.9952,100.54937,97.17106,95.64695,101.51213,100.56836,100.94359,101.36326,101.22541,100.46706,100.36259,100.31749,99.59382,..,..,..,..
Serbia,SRB,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.98942,0.99038,0.99748,0.99443,1.00032,1.00109,1.00525,0.99955,0.99871,0.99844,0.98974,0.99495,1.00036,0.99994,1.00093,1.00448,0.99775,0.99799,1.00096,1.0003,0.99901,..,..,..,..
Serbia,SRB,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,937,422,3174,4168,9982,15004,7458,10495,10006,3423,2187,2253,2752,3815,4887,..,..,..,..
Serbia,SRB,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,268582,..,..,..,..,..,..,..,150997,..,..,..,..,85928,..,..,..,..,..,..,..
Serbia,SRB,"Elderly illiterate population, 65+ years, % female",UIS.LPP.AG65,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,90.06361,..,..,..,..,..,..,..,90.82417,..,..,..,..,91.27386,..,..,..,..,..,..,..
Serbia,SRB,"Illiterate population, 25-64 years, both sexes (number)",UIS.ILLPOP.AG25T64,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,56044,..,..,..,..,..,..,..,35797,..,..,..,..,26336,..,..,..,..,..,..,..
Seychelles,SYC,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,4.18848,4.06639,4.24694,..,4.28333,4.34502,4.74596,..,..,..,..,..,..,..,12.02893,10.23305,9.7136,..,8.29189,8.22952,..,..,..,..,9.02171,7.70369,7.77922,..,5.99207,5.261,..,..,5.19333,5.37493,..,..,4.77012,..,..,..,..,3.60644,2.61393,3.60813,4.08368,..,4.42102,..,..,..,..,..,..,..
Seychelles,SYC,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,..,..,..,..,..,..,..,..,..,..,105.99954,109.67525,110.96011,112.09382,112.0587,111.63382,105.28978,105.51148,105.06094,101.31174,96.85458,98.11011,99.79343,100.18707,99.72752,101.69635,102.79823,100.35277,97.63362,96.2147,..,99.79912,98.83507,99.56413,102.54469,103.56991,103.95576,102.13356,102.7891,105.5831,107.10572,105.61798,105.31152,105.46786,102.13916,108.06217,107.08313,108.87559,109.48647,109.38221,112.14249,113.33853,111.44253,108.00806,106.37099,105.97335,103.56895,102.42356,103.31627,102.81319,..,..,..,..
Seychelles,SYC,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,..,..,..,..,..,..,..,..,..,..,1.05123,1.05627,1.06001,1.08222,1.09349,1.12219,1.0665,1.07943,1.06563,1.03606,1.02443,1.00713,1.00897,1.0197,1.03717,1.03592,1.02084,1.03717,1.03296,0.99917,..,1.0005,0.98796,0.98583,1.01139,1.01524,1.025,1.01372,1.02103,1.02688,1.02848,1.01065,0.99729,0.98533,0.99161,0.98106,0.99684,1.02145,1.03263,1.0283,1.03083,1.05209,1.03965,1.02156,1.01518,1.03043,1.03249,1.05168,1.05868,1.04867,..,..,..,..
Seychelles,SYC,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1597,..,..,..,..,..,..,..,..,..,..,..,..,..,1190,887,801,763,..,52,..,155,824,112,51,55,57,..,..,..,..,..,..,..,64,84,77,152,249,269,224,..,..,..,..
Seychelles,SYC,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7119,..,..,..,..,..,..,6245,..,..,..,..,..,..,..,5022,..,..,..,..,..,..,..,4269,..,..,..,..,..,..,..,3064,..,..,..,..,..
